Google Drive,http://is5.mzstatic.com/image/thumb/Purple128/v4/b5/82/27/b5822737-4d15-3ee4-6cb1-a87e8afcfc2a/source/175x175bb.jpg,"Google, Inc.",Free,Productivity,Version 4.2017.42104,https://fnd.io/#/us/ios-universal-app/507874739-google-drive-by-google-inc,"""Get started with Google Drive for free and have all your files within reach from any smartphone, tablet, or computer. All your files in Drive – like your videos, photos, and documents – are backed up safely so you can’t lose them. Easily invite others to view, edit, or leave comments on any of your files or folders.

With Drive, you can:

• View documents, PDFs, photos, videos, and more
• Search for files by name and content
• Easily share files and folders with others
• Set sharing permissions to view, comment, or edit
• Quickly access recent files
• See file details and activity 
• Enable viewing of files offline

Google accounts get 15GB of storage free, shared across Google Drive, Gmail, and Google Photos. For additional storage, you can upgrade to a premium subscription plan as an in-app purchase.

Storage subscriptions purchased from the app will be charged to your iTunes Account, and automatically renew unless auto-renew is turned off at least 24 hours before the end of the current period. Subscriptions and auto-renewal may be managed by going to iTunes Account Settings after purchase.

Google Privacy Policy: google.com/intl/en_US/policies/privacy
Google Drive Terms of Service: google.com/drive/terms-of-service"
Google Maps - GPS Navigation,http://is5.mzstatic.com/image/thumb/Purple118/v4/4b/29/d6/4b29d6ce-5480-d5af-3bb9-87264ff8940d/source/175x175bb.jpg,"Google, Inc.",Free,Navigation,Version 4.38,https://fnd.io/#/us/ios-universal-app/585027354-google-maps-gps-navigation-by-google-inc,"Google Maps makes navigating your world faster and easier. Find the best places in town and the information you need to get there.

Get there faster with real-time updates
• Beat traffic with real-time ETAs and traffic conditions
• Catch your bus, train, or ride-share with real-time transit info
• Save time with automatic re-routing based on live traffic, incidents, and road closures
• Don't miss a turn or exit with lane guidance
• Find pit stops along your route like gas stations and coffee spots

Discover places and explore like a local
• Find top-rated restaurants and local businesses, wherever you are
• Decide on the best places to go with reviews, ratings, and pictures of foods and interiors
• Plan your visit and see menus, make reservations, and find when places are typically busiest
• Help others discover the best places by sharing reviews, photos and more
• Save places you want to or often visit, and quickly find them later from any computer or device

Experience the Google Maps difference
• Offline maps to search and navigate without an internet connection
• Street View and indoor imagery for restaurants, shops, museums and more
• Indoor maps to quickly find your way inside big places like airports, malls and stadiums
• Comprehensive, accurate maps in 220 countries and territories
• Transit schedules and maps for over 15,000 cities
• Detailed business information on over 100 million places

* Some features not available in all countries
**Continued use of GPS running in the background can dramatically decrease battery life."
Google Photos,http://is5.mzstatic.com/image/thumb/Purple128/v4/cd/34/79/cd3479c8-d758-175e-d55e-d39b7dd9f07b/source/175x175bb.jpg,"Google, Inc.",Free,Photo & Video,Version 3.7.0,https://fnd.io/#/us/ios-universal-app/962194608-google-photos-by-google-inc,"Google Photos is a smarter home for all your photos and videos, made for the way you take photos today.

“The best photo product on Earth” – The Verge
“Google Photos is your new essential picture app” – Wired
“Upload the pictures, and let Google Photos do the rest” – The New York Times

• FREE UNLIMITED STORAGE: Back up unlimited photos and videos for free, up to 16 megapixels and 1080p HD. Access from any device and photos.google.com—your photos are safe, secure, and private to you.

• FREE UP SPACE: Never worry about running out of space on your phone again. Photos that are safely backed up can be removed from your device’s storage in just a tap.

• VISUAL SEARCH: Your photos are now searchable by the people, places and things in them—no tagging required.

• SMARTER SHARING: With smart sharing suggestions, giving your friends the photos you took of them is painless. And they can add their photos, too, so you’ll finally get the photos you’re actually in.

• SEND PHOTOS IN SECONDS: Don’t waste your data by texting and emailing photos. Instantly share up to 1,500 photos with anyone, right from the app.

• MOVIES AND GIFS, MADE FOR YOU: Get automatically created movies, collages, GIFs, panoramas, and more from your photos. Or easily create them yourself.

• MOTION STILLS: Advanced stabilization turns your Live Photos into beautiful looping videos or GIFs.

• ADVANCED EDITING: Transform photos with a tap. Use intuitive and powerful photo and video editing tools to apply content-aware filters, adjust lighting, and more.

• SMART AUTOMATIC ALBUMS: Tell better stories, without the work. Automatically get a new album with just your best shots after an event or trip, then invite others to add their photos.

• REDISCOVER: It’s easier than ever to relive your memories. Get collages of photos you took a year ago on this day – perfect for #tbt.

• ON YOUR TV: View your photos and videos on your TV with Chromecast and Airplay support.

Note: Face grouping is not available in all countries.

For the latest updates from the team, follow us on Twitter at @googlephotos

Using GPS in the background can decrease battery life. Google Photos doesn't run GPS in the background unless you turn on optional features."
Google Slides,http://is3.mzstatic.com/image/thumb/Purple128/v4/3c/ce/e5/3ccee591-9a39-5ae4-2e6d-5e0653d892ae/source/175x175bb.jpg,"Google, Inc.",Free,Productivity,Version 1.2017.42201,https://fnd.io/#/us/ios-universal-app/879478102-google-slides-by-google-inc,"Create, edit, and collaborate with others on presentations from your iPod, iPhone, or iPad with the free Google Slides app. With Google Slides you can:

* Create new presentations or edit any that were created on the web or on another device
* Share presentations and work together with others in the same presentation at the same time
* Get stuff done anytime -- even without an internet connection
* Add and rearrange slides, format text and shapes, and more
* Present right from your device
* Never worry about losing your work -- everything is automatically saved as you type
* Present slides to video calls - scheduled meetings will automatically appear
* Open, edit, and save PowerPoint files

Permissions Notice
Camera: This is used for camera mode in video calls and to insert images taken with the camera.
Microphone: This is used to transmit audio in video calls.
Photos: This is used to access photos under the control of Photos Application to let the users pick images to insert into slides."
Google Translate,http://is3.mzstatic.com/image/thumb/Purple118/v4/a0/ee/6c/a0ee6c57-b4b2-14f3-ae42-f47ad1dd5aac/source/175x175bb.jpg,"Google, Inc.",Free,Reference,Version 5.14.0,https://fnd.io/#/us/ios-universal-app/414706506-google-translate-by-google-inc,"• Text translation: Translate between 103 languages by typing
• Offline: Translate with no internet connection (59 languages)
• Instant camera translation: Translate text in images instantly by just pointing your camera (38 languages)
• Photos: Take or import photos for higher quality translations (37 languages)
• Conversations: Translate bilingual conversations on the fly (32 languages)
• Handwriting: Draw text characters instead of typing (93 languages)
• Phrasebook: Star and save translated words and phrases for future reference (all languages)

Permissions Notice
• Microphone for speech translation
• Camera for translating text via the camera
• Photos for importing photos from your library

Translations between the following languages are supported:
Afrikaans, Albanian, Amharic, Arabic, Armenian, Azerbaijani, Basque, Belarusian, Bengali, Bosnian, Bulgarian, Catalan, Cebuano, Chichewa, Chinese (Simplified), Chinese (Traditional), Corsican, Croatian, Czech, Danish, Dutch, English, Esperanto, Estonian, Filipino, Finnish, French, Frisian, Galician, Georgian, German, Greek, Gujarati, Haitian Creole, Hausa, Hawaiian, Hebrew, Hindi, Hmong, Hungarian, Icelandic, Igbo, Indonesian, Irish, Italian, Japanese, Javanese, Kannada, Kazakh, Khmer, Korean, Kurdish (Kurmanji), Kyrgyz, Lao, Latin, Latvian, Lithuanian, Luxembourgish, Macedonian, Malagasy, Malay, Malayalam, Maltese, Maori, Marathi, Mongolian, Myanmar (Burmese), Nepali, Norwegian, Pashto, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Samoan, Scots Gaelic, Serbian, Sesotho, Shona, Sindhi, Sinhala, Slovak, Slovenian, Somali, Spanish, Sundanese, Swahili, Swedish, Tajik, Tamil, Telugu, Thai, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese, Welsh, Xhosa, Yiddish, Yoruba, Zulu"
Grand Theft Auto: San Andreas,http://is4.mzstatic.com/image/thumb/Purple127/v4/9b/2f/1e/9b2f1e7a-3f9a-8f10-8b70-0d8db26f7785/source/175x175bb.jpg,Rockstar Games,$6.99,Games,Version 2.01,https://fnd.io/#/us/ios-universal-app/763692274-grand-theft-auto-san-andreas-by-rockstar-,"***PLEASE NOTE: This game is officially supported on the following devices only: iPhone 4s, 5, 5s, 5c, 6, 6s, 6 Plus, SE, 7, 7 Plus, iPod Touch 6th Gen, iPad Mini 1, 2, 3 & 4, iPad 2, 3rd Gen, 4th Gen, iPad Air 1 & 2, and iPad Pro.***


Five years ago, Carl Johnson escaped from the pressures of life in Los Santos, San Andreas, a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers.

Now, it’s the early 90’s. Carl’s got to go home. His mother has been murdered, his family has fallen apart and his childhood friends are all heading towards disaster.

On his return to the neighborhood, a couple of corrupt cops frame him for homicide. CJ is forced on a journey that takes him across the entire state of San Andreas, to save his family and to take control of the streets.

Rockstar Games brings its biggest release to mobile yet with a vast open-world covering the state of San Andreas and its three major cities – Los Santos, San Fierro and Las Venturas – with enhanced visual fidelity and over 70 hours of gameplay.

Grand Theft Auto: San Andreas features:  
• Remastered, high-resolution graphics built specifically for mobile including lighting enhancements, an enriched color palette and improved character models. 
• Enhanced for the iPhone 5 series and iPad 4th Gen and above with dynamic detailed shadows and real-time environmental reflections.
• Physical controller support for all Made for iOS controllers.
• Cloud save support for playing across all your iOS devices for Rockstar Social Club Members.
• Dual analog stick controls for full camera and movement control.
• Three different control schemes and customizable controls with contextual options to display buttons only when you need them.

Languages Supported: English, French, Italian, German, Spanish, Russian and Japanese. 

*To listen to your custom playlist, simply create a playlist titled “GTASA”, launch the game, and select the radio station “MIXTAPE”.  

Mobile Version developed by War Drum Studios
wardrumstudios.com

Find out more:
rockstargames.com

See videos:
youtube.com/rockstargames

Follow us:
facebook.com/rockstargames
twitter.com/rockstargames"
Grand Theft Auto: Vice City,http://is2.mzstatic.com/image/thumb/Purple49/v4/15/91/f5/1591f598-ace3-b3c7-0220-cf068e151549/source/175x175bb.jpg,Rockstar Games,$4.99,Games,Version 1.6,https://fnd.io/#/us/ios-universal-app/578448682-grand-theft-auto-vice-city-by-rockstar-ga,"Welcome back to Vice City. Welcome back to the 1980s.

From the decade of big hair, excess and pastel suits comes a story of one man's rise to the top of the criminal pile. Vice City, a huge urban sprawl ranging from the beach to the swamps and the glitz to the ghetto, was one of the most varied, complete and alive digital cities ever created. Combining open-world gameplay with a character driven narrative, you arrive in a town brimming with delights and degradation and given the opportunity to take it over as you choose. 

To celebrate its 10 year anniversary, Rockstar Games brings Grand Theft Auto: Vice City to mobile devices with high-resolution graphics, updated controls and a host of new features including: 

• Beautifully updated graphics, character models and lighting effects 
• New, precisely tailored firing and targeting options 
• Custom controls with a fully customizable layout 
• iCloud save game support 
• Massive campaign with countless hours of gameplay 
• Support for Retina display devices 
• Custom iTunes Playlist* 

*To listen to your custom playlist, simply create a playlist titled “VICECITY”, launch the game, and select the radio station “Tape Deck” 

Universal App:
Grand Theft Auto: Vice City is supported on iPhone 4, iPhone 4S, iPhone 5, all iPad models and 4th and 5th generation iPod Touch.

For optimal performance, we recommend re-booting your device after downloading and closing other applications when playing Grand Theft Auto: Vice City. 

Languages Supported: English, French, Italian, German, Spanish, Korean, Russian, and Japanese. 

Mobile Version developed by War Drum Studios
wardrumstudios.com  

Find out more:
rockstargames.com 

See videos:
youtube.com/rockstargames 

Follow us: 
faceboook.com/rockstargames
twitter.com/rockstargames"
GroupMe,http://is1.mzstatic.com/image/thumb/Purple118/v4/12/6e/76/126e7609-a803-c722-d31c-5860337b9f10/source/175x175bb.jpg,Skype Communications S.a.r.l,Free,Social Networking,Version 5.12.4,https://fnd.io/#/us/ios-universal-app/392796698-groupme-by-skype-communications-sarl,"GroupMe - A Home for All the Groups in Your Life.  

Family. Roommates. Friends. Coworkers. Teams. Vacations. Greek Life. Bands. Faith Groups. Events. 

“Lifechanger.... utterly indispensable”
-Gizmodo

START CHATTING 
Add anyone to a group via their phone number or email address. If they don’t have the app, they can start chatting over SMS immediately.

CONTROL NOTIFICATIONS 
You’re in charge! Mute specific chats, or the entire app – you can even leave or end group chats.

SAY MORE THAN WORDS
With an extensive set of exclusive emoji, you can express yourself in a whole new way.

THE WHOLE INTERNET IN YOUR GROUP 
Meme images, search for and send GIFs and videos, and see content shared from URLs displayed in the chat.

SHARE NOW, RELIVE LATER
The gallery saves your memories. Easily explore the photos and videos shared in your group now, or later.

LEAVE TEXTING BEHIND
With direct messages, you can use all the features you love for group chat, but one-on-one. 

CHAT WHEREVER YOU ARE 
Including from your computer at groupme.com

Stay in touch whether you’re separated by a hallway or a hemisphere.  Get your group together. 

We want to hear your feedback!  
Email: support@groupme.com
Twitter: @GroupMe
Facebook: facebook.com/groupme
Instagram: @GroupMe

Love,
Team GroupMe

NOTE: SMS chat currently available in US only. Standard text messaging rates may apply.

Privacy Policy: groupme.com/privacy

Made with love in New York"
Groupon,http://is5.mzstatic.com/image/thumb/Purple128/v4/63/80/be/6380be70-809d-69cc-1527-8bcb7d48f4c2/source/175x175bb.jpg,"Groupon, Inc.",Free,Shopping,Version 17.14.1,https://fnd.io/#/us/ios-universal-app/352683833-groupon-by-groupon-inc,"Download Groupon and start saving on everything you’ve been looking for! Find great deals on all the best stuff to eat, see and do near you in hundreds of locations around the world.

Whether you’re craving to try a new restaurant downtown, in need of a relaxing massage, looking for a new gym, shopping for the latest fashion trends or daydreaming about a hotel for a tropical getaway, Groupon has you covered with all the unique local experiences and discounts you could ever wish for!

Get ready to start your New Year shopping for popular fashion, electronics, beauty products, toys and other awesome products with our local deals! 

With Groupon, you can:

Get Access to Incredible Deals Near You 
• Save up to 70% on 1,000s of local deals.
• Browse outstanding discounts and coupons for your favorite hair or beauty salon, pizza place, yoga studio and more.
• Discover the hottest spots in your city including top-rated restaurants, spas and gyms.
• Buy and redeem Groupon deals directly from your mobile device.

Save Big on Products
• Shop Groupon Goods for discounts on delicious food, designer brands, electronics, everyday essentials and fun finds delivered right to your door.

Travel for Cheap
• Collect the fanciest hotel shampoos and travel to exotic destinations with Groupon Getaways.
• Always find something fun to do on your next trip by turning on your location settings.

Keep Things Simple
• Track your vouchers by location and expiration date.
• Save ink and avoid traumatic paper cuts by never printing another coupon or voucher again.
• Instantly redeem vouchers for local deals without the hassle of clipping coupons.
• Use Apple Pay to buy deals with a single touch.

As a Local Marketplace, Groupon provides you with realtime recommendations for great deals near you. Groupon takes steps to limit usage of GPS to preserve battery life. That said, as with any functionality of this type, continued use of GPS running in the background can dramatically decrease battery life. 

Put down the coupon book and download Groupon to begin exploring the best that your city has to offer, with savings of up to 70%.

Share Groupon deals with friends, family and fiscally responsible robots on your social media accounts.

Got any problems? Tell us all about it at groupon.com/customer_support"
Heads Up!,http://is1.mzstatic.com/image/thumb/Purple128/v4/f6/62/b9/f662b980-055f-607d-db5d-661cf8d64126/source/175x175bb.jpg,Warner Bros.,$0.99,Games,Version 3.8.11,https://fnd.io/#/us/ios-universal-app/623592465-heads-up-by-warner-bros,"It's the game The New York Times called a ""Sensation,"" and Cosmopolitan said ""will be the best dollar you've spent."" Heads Up! is the fun and hilarious game from Ellen DeGeneres that she plays on her show, and you can play with your friends!

From naming celebrities, to singing, to silly accents -- guess the word on the card that’s on your head from your friends' clues before the timer runs out!

Play one of the many exciting categories, or create a category all your own!

Features:
- Play with one friend, or one hundred at the same time.
- Draw a new card simply by tilting your phone.
- Keep videos of your hilarious game play for your own amusement, or share them right to Facebook.
- Diverse categories let you challenge your smartypants friends and entertain your kids for hours, all from one app!

With 40+ themed decks packed to the brim with exciting gameplay cards, the fun will never stop!

Decks include:
- Celebrities
- Movies
- Animals
- Accents
- Characters
- And lots more!

Game-nighters, your app is here."
Homescapes,http://is2.mzstatic.com/image/thumb/Purple118/v4/64/c3/82/64c38258-c563-2cbb-7096-ef7c8e6ccab2/source/175x175bb.jpg,Playrix Games,Free,Games,Version 1.1.0,https://fnd.io/#/us/ios-universal-app/1195621598-homescapes-by-playrix-games,"Welcome to Homescapes! Help Austin the butler bring warmth and comfort back to his wonderful family's mansion. Come on in—adventures await you from the moment you walk in the door! 

Beat colorful match-3 levels to renovate and decorate rooms in the mansion, unlocking ever more chapters in the exciting family story along the way! What are you waiting for? Make yourself at home!
 
The game features:

●     Unique gameplay: help Austin renovate the house by swapping and matching pieces!
●     Interior design: you decide what the house will look like.
●     Exciting match-3 levels: tons of fun, featuring unique boosters and explosive combinations!
●     A huge, beautiful mansion: discover all the secrets it holds!
●     Fantastic characters: watch them live their lives and interact with each other in the in-game social network.
●     A cute pet: meet а naughty and fluffy cat.
●     Invite your Facebook friends to help you create your own cozy atmosphere in the house!
 
Homescapes is free to play, though some in-game items can also be purchased for real money. If you don't want to use this option, simply turn it off in your device's Restrictions menu.
 
Enjoying Homescapes? Learn more about the game!
Facebook: facebook.com/homescapes
Instagram: instagram.com/homescapes_mobile
 
Questions? Contact our Tech Support by sending an email to homescapes@playrix.com."
HotSchedules,http://is4.mzstatic.com/image/thumb/Purple118/v4/89/0e/bc/890ebc3f-a835-02dd-11f4-850412d99741/source/175x175bb.jpg,HotSchedules,$2.99,Business,Version 4.67.0,https://fnd.io/#/us/ios-universal-app/294934058-hotschedules-by-hotschedules,"HotSchedules is the industry's leading employee scheduling app because it’s the fastest and easiest way to manage your schedule and communicate with your team.  

Team members love it because they can swap, pick-up or release shifts with one click. Work-life balance is easily managed with automatic shift pick ups when you want more hours, and time off requests for when you don’t.  Calendar sync and notifications keep your Schedules and the roster automatically updated to your phone with any manager-approved changes.

Managers appreciate the 75% time savings when building schedules and one-click approvals for shift changes.  The ability to monitor business performance with sales and labor snapshots from anywhere, keeps them out of the back office.  And most importantly, staying connected with broadcast and one-to-one messaging makes for a happy and productive team culture.
 
NOTE: The HotSchedules application REQUIRES a valid HotSchedules user account through your employer.

Need help?  Contact Customer Care 24x7x365"
HotspotShield VPN & Wifi Proxy,http://is4.mzstatic.com/image/thumb/Purple118/v4/81/01/b9/8101b9ee-23f2-e400-9195-16c527cedf02/source/175x175bb.jpg,AnchorFree Inc.,Free,Productivity,Version 3.8.2,https://fnd.io/#/us/ios-universal-app/443369807-hotspotshield-vpn-wifi-proxy-by-anchorfre,"Hotspot Shield VPN Proxy is the World’s most trusted security, privacy and access app with top performance on speed, stability and security. 

GET HOTSPOT SHIELD VPN TO

-	Access all websites and apps securely and privately at home, school, work or from anywhere in the world.

-	Stay private and anonymous online. Prevent anyone from tracking your IP address, identity, and location from websites and online trackers.
Enjoy complete anonymity.

WHY HOTSPOT SHIELD VPN PROXY

- No Logs Kept: Hotspot Shield doesn’t track or keep any logs of its users and their activities. You are completely private with Hotspot Shield.

- FREE and UNLIMITED: You have the choice to use basic features for free (forever) and unlimited access, or simply upgrade to Elite for more features!

- Trusted by millions: Trusted by more than 500 million global users and featured by Fortune, Forbes, TechCrunch, New York Times and many more renowned media.

- No sign up, registration, or credit cards required: you don’t need to create an account or have a credit card to use the basic features of the app!

- Unparalleled VPN Performance: Hotspot Shield fully own all the VPN servers, which ensures fastest VPN speed, and most stable and secured VPN connections.

- Largest VPN Coverage: Powered by AnchorFree, Hotspot Shield offers largest VPN coverage from more than 15 countries including US, UK, JP, IN, AU, CA, CN, TR, UA and more!

- Support: We are striving to be the best security, privacy and access app, so if you have any questions, simply shoot an email to support@hsselite.com!

Get Hotspot Shield VPN Proxy Now! 

■ Hotspot Shield Premium (Elite)

- 7-day free trial - free of charge; no commitment; cancel anytime
- Payment will be charged to iTunes Account at confirmation of purchase
- Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the period
- Length of subscription: one month; three months; six months; one year.
- Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
- Price of subscription: three months - 32.99 dollars; six months - 53.99; one month - 12.99 dollars; one year - 69.99 dollars.
- Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase
- No cancellation of the current subscription is allowed during active subscription perio
- Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication.

■ ABOUT AnchorFree™

AnchorFree is a privately held, venture-backed company based in the Silicon Valley. Anchorfree believes in placing consumers in control of their personal information online. Anchorfree provides millions of users with online security, privacy and access through its most popular VPN product - Hotspot Shield. 

■ Follow us on…

Google+: plus.google.com/+HotspotShield
Facebook: facebook.com/hotspotshield

Website: hotspotshield.com
Lean About VPN Technology: goo.gl/tgL10z

Privacy: hotspotshield.com/privacy
Terms: hotspotshield.com/terms

Copyright © 2017 AnchorFree, Inc. All Rights Reserved"
Hulu: Watch TV Shows & Movies,http://is4.mzstatic.com/image/thumb/Purple118/v4/2c/66/48/2c6648bd-6b83-d274-6cff-6ffd6c396526/source/175x175bb.jpg,"Hulu, LLC",Free,Entertainment,Version 5.10,https://fnd.io/#/us/ios-universal-app/376510438-hulu-watch-tv-shows-movies-by-hulu-llc,"Enjoy all your TV in one place with a new Hulu experience – more personalized and intuitive than ever before. 

The choice is yours - select a plan featuring Hulu’s entire streaming library, or if you’ve subscribed through Hulu to a plan that includes Live TV*, enjoy the entire library plus 50+ top live and on demand channels. 

Hulu:
Watch TV anywhere with a huge streaming library featuring current and past seasons from many popular shows exclusively on Hulu including Seinfeld, This is Us, South Park and Fear the Walking Dead; bold Hulu Originals you can’t stream anywhere else including The Handmaid’s Tale, Harlots, The Mindy Project, and Casual; along with current shows, hit movies, kid’s series and more from many top channels including FOX, NBC, Disney Channel, ABC, Cartoon Network, FX and A&E. Limited and commercial-free options are available for Hulu plans without Live TV.

Hulu with Live TV:
Enjoy the entire Hulu streaming library, plus over 50 top Live and On Demand channels, including FOX, ABC, NBC, CBS, ESPN, FX, NBCSN, FS1, History Channel and TNT. Watch live sports from top pro and college leagues plus regional sports networks available in many areas. Plus, enjoy national news with local feeds available in select cities, popular kids shows and can’t-miss events. 

Features for Everyone:
With any subscription, you’ll enjoy features that help you customize how you watch TV.
•	The more you watch, the better it gets. Enjoy a reimagined TV experience that adjusts to your tastes every time you use Hulu. 
•	Create up to 6 personalized profiles for the whole household. Enjoy your own collection of shows, movies, networks, and more.
•	Track your favorites with My Stuff. Add shows, networks, and movies for quick access across your devices.
•	Browse while you watch with Fliptray for recommendations of what to watch next. 

Features for Hulu with Live TV:
If you’ve already signed up for Hulu with Live TV, enjoy additional features: 
•	Record Live TV with your Cloud DVR to watch your favorites anytime. 
•	Watch concurrent streams on multiple devices
•	Track and record games and shows from your favorite teams with My Teams

*Hulu with Live TV plan only available on Apple TV Gen. 4 or iPhone/iPad running iOS10 or later.

Download the Hulu app now, and start enjoying Hulu’s Limited Commercial or No Commercial plans.

If you’re new to Hulu, your base Hulu subscription fee will be $7.99/month for the Limited Commercials plan or $13.99/month for the No Commercials plan. You’ll be charged as a recurring transaction through your iTunes account starting the end of your free trial (unless you cancel during the free trial). Payment will automatically renew unless you cancel your account at least 24 hours before the end of the current subscription month. You can manage your subscription, cancel anytime, or turn off auto-renewal by accessing your iTunes account. Hulu is available to US customers only.

Terms of Use: hulu.com/terms

Privacy Policy: hulu.com/privacy

This app features third party software, enabling third parties to calculate measurement statistics (e.g., Nielsen’s TV Ratings).

We may work with mobile advertising companies to help deliver online and in-app advertisements tailored to your interests based on your activities on our website and apps and on other, unaffiliated website and apps. To learn more, visit aboutads.info. To opt-out of online interest-based advertising, visit aboutads.info/choices. To opt-out of cross-app advertising, download the App Choices app at aboutads.info/appchoices. Hulu is committed to complying with the DAA’s Self-Regulatory Principles for Online Behavioral Advertising and the DAA’s Application of Self-Regulatory Principles for the Mobile Environment.

Hulu, LLC 
Web Site
Hulu: Watch TV Shows & Stream the Latest Movies 
Support"
Instagram,http://is3.mzstatic.com/image/thumb/Purple118/v4/ac/1a/88/ac1a8883-8cbe-e6af-d912-8635e62b92ae/source/175x175bb.jpg,"Instagram, Inc.",Free,Photo & Video,Version 21.0,https://fnd.io/#/us/iphone-app/389801252-instagram-by-instagram-inc,"Instagram is a simple way to capture and share the world’s moments. Follow your friends and family to see what they’re up to, and discover accounts from all over the world that are sharing things you love. Join the community of over 500 million people and express yourself by sharing all the moments of your day––the highlights and everything in between, too.

Use Instagram to:

* Post photos and videos you want to keep on your profile grid. Edit them with filters and creative tools and combine multiple clips into one video.
* Share multiple photos and videos (as many as you want!) to your story. Bring them to life with text and drawing tools. They disappear after 24 hours and won't appear on your profile grid or in feed. 
* Go live to connect with your friends and followers right now. When you're done, live stories disappear.
* Send disappearing photos and videos, text messages and posts from your feed to groups and friends with Instagram Direct.
* Watch stories and live videos from the people you follow in a bar at the top of your feed.
* Discover stories, photos and videos you might like and follow new accounts on the Explore tab.
* Enable Handoff to switch between your Apple Watch and your iPhone."
Iron Marines,http://is1.mzstatic.com/image/thumb/Purple128/v4/bf/57/85/bf578553-0a4f-df21-a104-988335dff781/source/175x175bb.jpg,Ironhide S.A.,$2.99,Games,Version 1.0.5,https://fnd.io/#/us/ios-universal-app/1056920931-iron-marines-by-ironhide-sa,"From the creators of the award winner Kingdom Rush trilogy comes the most extraordinary space odyssey. A real-time, dynamic and deep strategy game that will transport you to amazing and unknown planets. Immersive, engaging gameplay, ridiculously appealing art, and a touch of silly humor. Brave soldiers, mighty mechas and powerful aliens await your command to face the greatest challenges.

Whether in the midst of a meteor storm or exploring a base invaded by alien creatures, the Iron Marines have what it takes to achieve victory. Protect your bases with the most advanced defense towers while spraying your enemies with bullets, missiles and laser rays.

Recruit and train the greatest heroes in the galaxy, lead them into dangerous missions against near impossible odds and unleash their mighty powers and abilities. Adapt your strategy by changing the role of your troops even in the thick of the combat, from ranger to sniper, from flamethrowers to missile launchers. Turn the tide of battle with bomb strikes, intelligent mines, support troops, turrets and a wide range of special weapons.

Want to know more? Dozens of easter eggs await for your keen eye, from a not so mutant turtle, to some well known starship captains

Armies of robots, crushed starships, gigantic monsters, unknown races, brave assaults, desperate rescues, audacious sabotages... the galaxy needs your command.

The galaxy needs the Iron Marines

Game Features

Lead your troops in 14 campaign missions across two different worlds. Get ready to launch bold attacks, hold your ground, rescue civilians, hack supercomputers and all kind of heroic stuff. Each mission requires new tactics and actions to achieve victory. Have I mentioned fights against the tentacles of bizarre underwater creatures?

Test your wit on 10 Special Operations with their own combat rules and no mercy at all. Each stage a challenge to remember, with scars to prove it. We dare you.

Unlock the Impossible Mode. Only for the most reckless of the dauntless. We double dare you.

Defeat massive and unique Bosses in epic battles. They are mean, they are really really huge and they are determined to crush you. Suit up, Marines!!

40+ Upgrades to improve your strategy and empower your units with defense drones, napalm rockets, ricocheting blasts and much more.

9 Heroes with outstanding powers at your command. Train them to their full awesomeness or annoy them at your own risk.

8 Special Weapons to unleash hell on your enemies and give your tactics even more depth. What’s better than a well placed missile? An orbital strike of 50 high explosive missiles!

Complete any of our 50+ Achievements and claim your well deserved reward

Find your fair challenge choosing your difficulty mode: Casual, Normal or Veteran. Don’t get cocky! Or Do! Your choice!"
